Run,analyte_type,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,biospecimen_repository,biospecimen_repository_sample_id,body_site,Bytes,Center Name,Consent_Code,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,gap_accession,histological_type,Instrument,is_tumor,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,study_design,study_name,submitted_subject_id
SRR10827045,RNA,RNA-Seq,100,867527800,PRJNA568199,SAMN13717033,BrainDevelopment_Autism,RNAID2099-27629712_RNAID2099_S1_L001,Brain,371515218,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500811,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2099-27629712_RNAID2099_S1_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2099-27629712_RNAID2099_S1_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2099
SRR10827046,RNA,RNA-Seq,100,864582600,PRJNA568199,SAMN13716881,BrainDevelopment_Autism,RNAID2099-27629712_RNAID2099_S1_L002,Brain,366549834,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500812,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2099-27629712_RNAID2099_S1_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2099-27629712_RNAID2099_S1_L002,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2099
SRR10827047,RNA,RNA-Seq,100,972464800,PRJNA568199,SAMN13717606,BrainDevelopment_Autism,RNAID2100-25969986_RNAID2100_S44_L006,Brain,419674712,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500813,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2100-25969986_RNAID2100_S44_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2100-25969986_RNAID2100_S44_L006,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2100
SRR10827048,RNA,RNA-Seq,100,976141500,PRJNA568199,SAMN13716842,BrainDevelopment_Autism,RNAID2100-25969986_RNAID2100_S44_L007,Brain,423646139,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500814,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2100-25969986_RNAID2100_S44_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2100-25969986_RNAID2100_S44_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2100
SRR10827049,RNA,RNA-Seq,100,971048500,PRJNA568199,SAMN13717226,BrainDevelopment_Autism,RNAID2100-25969986_RNAID2100_S44_L008,Brain,421968925,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500815,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2100-25969986_RNAID2100_S44_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2100-25969986_RNAID2100_S44_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2100
SRR10827050,RNA,RNA-Seq,100,1024146600,PRJNA568199,SAMN13717217,BrainDevelopment_Autism,RNAID2100-26134146_RNAID2100_S44_L006,Brain,446515824,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500816,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2100-26134146_RNAID2100_S44_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2100-26134146_RNAID2100_S44_L006,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2100
SRR10827051,RNA,RNA-Seq,100,1030044900,PRJNA568199,SAMN13717250,BrainDevelopment_Autism,RNAID2100-26134146_RNAID2100_S44_L007,Brain,451004595,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500817,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2100-26134146_RNAID2100_S44_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2100-26134146_RNAID2100_S44_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2100
SRR10827052,RNA,RNA-Seq,100,853958500,PRJNA568199,SAMN13716775,BrainDevelopment_Autism,RNAID2101-25961071_RNAID2101_S28_L003,Brain,362497240,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500818,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2101-25961071_RNAID2101_S28_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2101-25961071_RNAID2101_S28_L003,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2101
SRR10827053,RNA,RNA-Seq,100,842290300,PRJNA568199,SAMN13717020,BrainDevelopment_Autism,RNAID2101-25961071_RNAID2101_S28_L004,Brain,356053476,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500819,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2101-25961071_RNAID2101_S28_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2101-25961071_RNAID2101_S28_L004,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2101
SRR10827054,RNA,RNA-Seq,100,875466600,PRJNA568199,SAMN13717619,BrainDevelopment_Autism,RNAID2101-26128159_RNAID2101_S28_L003,Brain,375637313,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500820,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2101-26128159_RNAID2101_S28_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2101-26128159_RNAID2101_S28_L003,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2101
SRR10827055,RNA,RNA-Seq,100,879441300,PRJNA568199,SAMN13717029,BrainDevelopment_Autism,RNAID2101-26128159_RNAID2101_S28_L004,Brain,376806099,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500821,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2101-26128159_RNAID2101_S28_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2101-26128159_RNAID2101_S28_L004,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2101
SRR10827056,RNA,RNA-Seq,100,873740300,PRJNA568199,SAMN13716738,BrainDevelopment_Autism,RNAID2101-26348336_RNAID2101_S28_L002,Brain,382667022,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500822,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2101-26348336_RNAID2101_S28_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2101-26348336_RNAID2101_S28_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2101
SRR10827057,RNA,RNA-Seq,100,1023135900,PRJNA568199,SAMN13717006,BrainDevelopment_Autism,RNAID2102-25957093_RNAID2102_S80_L007,Brain,440417088,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500823,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2102-25957093_RNAID2102_S80_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2102-25957093_RNAID2102_S80_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2102
SRR10827058,RNA,RNA-Seq,100,1062561400,PRJNA568199,SAMN13717481,BrainDevelopment_Autism,RNAID2102-25957093_RNAID2102_S80_L008,Brain,463097696,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500824,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2102-25957093_RNAID2102_S80_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2102-25957093_RNAID2102_S80_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2102
SRR10827059,RNA,RNA-Seq,100,1025746000,PRJNA568199,SAMN13717171,BrainDevelopment_Autism,RNAID2102-26121186_RNAID2102_S80_L007,Brain,443033751,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500825,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2102-26121186_RNAID2102_S80_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2102-26121186_RNAID2102_S80_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2102
SRR10827060,RNA,RNA-Seq,100,1014149700,PRJNA568199,SAMN13717266,BrainDevelopment_Autism,RNAID2102-26121186_RNAID2102_S80_L008,Brain,437667277,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500826,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2102-26121186_RNAID2102_S80_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2102-26121186_RNAID2102_S80_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2102
SRR10827061,RNA,RNA-Seq,100,1013140600,PRJNA568199,SAMN13716984,BrainDevelopment_Autism,RNAID2102-26325387_RNAID2102_S80_L004,Brain,444687010,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500827,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2102-26325387_RNAID2102_S80_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2102-26325387_RNAID2102_S80_L004,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2102
SRR10827062,RNA,RNA-Seq,100,797245000,PRJNA568199,SAMN13717071,BrainDevelopment_Autism,RNAID2103-27337330_RNAID2103_S6_L001,Brain,353051379,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500876,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2103-27337330_RNAID2103_S6_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2103-27337330_RNAID2103_S6_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2103
SRR10827063,RNA,RNA-Seq,100,763691100,PRJNA568199,SAMN13717042,BrainDevelopment_Autism,RNAID2103-27337330_RNAID2103_S6_L002,Brain,334567592,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500877,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2103-27337330_RNAID2103_S6_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2103-27337330_RNAID2103_S6_L002,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2103
SRR10827064,RNA,RNA-Seq,100,774149500,PRJNA568199,SAMN13717339,BrainDevelopment_Autism,RNAID2103-27337330_RNAID2103_S6_L003,Brain,339626506,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500878,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2103-27337330_RNAID2103_S6_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2103-27337330_RNAID2103_S6_L003,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2103
SRR10827065,RNA,RNA-Seq,100,722468100,PRJNA568199,SAMN13717414,BrainDevelopment_Autism,RNAID2103-27636716_RNAID2103_S6_L001,Brain,315425374,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500879,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2103-27636716_RNAID2103_S6_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2103-27636716_RNAID2103_S6_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2103
SRR10827066,RNA,RNA-Seq,100,719828500,PRJNA568199,SAMN13716760,BrainDevelopment_Autism,RNAID2103-27636716_RNAID2103_S6_L002,Brain,311384954,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500880,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2103-27636716_RNAID2103_S6_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2103-27636716_RNAID2103_S6_L002,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2103
SRR10827067,RNA,RNA-Seq,100,967942400,PRJNA568199,SAMN13717530,BrainDevelopment_Autism,RNAID2111-27351328_RNAID2111_S35_L004,Brain,417208176,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500881,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2111-27351328_RNAID2111_S35_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2111-27351328_RNAID2111_S35_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2111
SRR10827068,RNA,RNA-Seq,100,959433000,PRJNA568199,SAMN13717076,BrainDevelopment_Autism,RNAID2111-27351328_RNAID2111_S35_L005,Brain,414243719,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500882,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2111-27351328_RNAID2111_S35_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2111-27351328_RNAID2111_S35_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2111
SRR10827069,RNA,RNA-Seq,100,969018200,PRJNA568199,SAMN13717437,BrainDevelopment_Autism,RNAID2111-27351328_RNAID2111_S35_L006,Brain,417560747,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500883,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2111-27351328_RNAID2111_S35_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2111-27351328_RNAID2111_S35_L006,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2111
SRR10827070,RNA,RNA-Seq,100,930093300,PRJNA568199,SAMN13717036,BrainDevelopment_Autism,RNAID2111-27647644_RNAID2111_S35_L003,Brain,397134364,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500884,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2111-27647644_RNAID2111_S35_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2111-27647644_RNAID2111_S35_L003,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2111
SRR10827071,RNA,RNA-Seq,100,909986700,PRJNA568199,SAMN13717122,BrainDevelopment_Autism,RNAID2112-27346326_RNAID2112_S40_L004,Brain,403453839,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500885,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2112-27346326_RNAID2112_S40_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2112-27346326_RNAID2112_S40_L004,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2112
SRR10827072,RNA,RNA-Seq,100,900483100,PRJNA568199,SAMN13716836,BrainDevelopment_Autism,RNAID2112-27346326_RNAID2112_S40_L005,Brain,399965028,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500886,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2112-27346326_RNAID2112_S40_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2112-27346326_RNAID2112_S40_L005,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2112
SRR10827073,RNA,RNA-Seq,100,907950100,PRJNA568199,SAMN13716766,BrainDevelopment_Autism,RNAID2112-27346326_RNAID2112_S40_L006,Brain,402626979,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500887,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2112-27346326_RNAID2112_S40_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2112-27346326_RNAID2112_S40_L006,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2112
SRR10827074,RNA,RNA-Seq,100,855600000,PRJNA568199,SAMN13717063,BrainDevelopment_Autism,RNAID2112-27646654_RNAID2112_S40_L003,Brain,376738667,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500888,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2112-27646654_RNAID2112_S40_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2112-27646654_RNAID2112_S40_L003,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2112
SRR10827075,RNA,RNA-Seq,100,2995989100,PRJNA568199,SAMN13717583,BrainDevelopment_Autism,RNAID2112-27646654_RNAID2112_S40_L006,Brain,1323410385,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500889,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2112-27646654_RNAID2112_S40_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2112-27646654_RNAID2112_S40_L006,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2112
SRR10827076,RNA,RNA-Seq,100,1735849200,PRJNA568199,SAMN13717208,BrainDevelopment_Autism,RNAID2114-27353329_RNAID2114_S45_L007,Brain,754695455,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500890,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2114-27353329_RNAID2114_S45_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2114-27353329_RNAID2114_S45_L007,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2114
SRR10827077,RNA,RNA-Seq,100,1740370800,PRJNA568199,SAMN13716884,BrainDevelopment_Autism,RNAID2114-27353329_RNAID2114_S45_L008,Brain,757158439,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500891,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2114-27353329_RNAID2114_S45_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2114-27353329_RNAID2114_S45_L008,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2114
SRR10827078,RNA,RNA-Seq,100,1529881600,PRJNA568199,SAMN13717617,BrainDevelopment_Autism,RNAID2114-27629715_RNAID2114_S45_L004,Brain,650633949,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500892,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2114-27629715_RNAID2114_S45_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2114-27629715_RNAID2114_S45_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2114
SRR10827079,RNA,RNA-Seq,100,1500473200,PRJNA568199,SAMN13716835,BrainDevelopment_Autism,RNAID2114-27629715_RNAID2114_S45_L005,Brain,638727780,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500893,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2114-27629715_RNAID2114_S45_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2114-27629715_RNAID2114_S45_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2114
SRR10827080,RNA,RNA-Seq,100,875217400,PRJNA568199,SAMN13717068,BrainDevelopment_Autism,RNAID2139-25969002_RNAID2139_S3_L001,Brain,371982429,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500894,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2139-25969002_RNAID2139_S3_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2139-25969002_RNAID2139_S3_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2139
SRR10827081,RNA,RNA-Seq,100,874150100,PRJNA568199,SAMN13717374,BrainDevelopment_Autism,RNAID2139-25969002_RNAID2139_S3_L002,Brain,369945612,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500895,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2139-25969002_RNAID2139_S3_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2139-25969002_RNAID2139_S3_L002,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2139
SRR10827082,RNA,RNA-Seq,100,926800400,PRJNA568199,SAMN13716858,BrainDevelopment_Autism,RNAID2139-26135153_RNAID2139_S3_L001,Brain,399344383,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500896,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2139-26135153_RNAID2139_S3_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2139-26135153_RNAID2139_S3_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2139
SRR10827083,RNA,RNA-Seq,100,965903800,PRJNA568199,SAMN13717405,BrainDevelopment_Autism,RNAID2139-26135153_RNAID2139_S3_L002,Brain,420652553,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500897,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2139-26135153_RNAID2139_S3_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2139-26135153_RNAID2139_S3_L002,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2139
SRR10827084,RNA,RNA-Seq,100,926576700,PRJNA568199,SAMN13717012,BrainDevelopment_Autism,RNAID2139-26329372_RNAID2139_S3_L001,Brain,408600297,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500898,phs001900,Neocortex,Illumina HiSeq 2500,No,RNAID2139-26329372_RNAID2139_S3_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,RNAID2139-26329372_RNAID2139_S3_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,2139
